,accuracy_mean,accuracy_std,precision_macro_mean,precision_macro_std,precision_weighted_mean,precision_weighted_std,recall_macro_mean,recall_macro_std,recall_weighted_mean,recall_weighted_std,f1_macro_mean,f1_macro_std,f1_weighted_mean,f1_weighted_std,criterion,max_depth,max_features,max_leaf_nodes,min_samples_split,n_estimators,n_jobs
152,0.7216230973994948,0.027585403419420045,0.692132877411046,0.030068406688050192,0.7147705804824637,0.025234870301350416,0.6419444644460186,0.02980387277948611,0.7216230973994948,0.027585403419420045,0.6508399220088716,0.026300950399913568,0.709089653937954,0.02633729297802499,gini,10.0,log2,,100,200,-1
153,0.650416353832503,0.040886101719812114,0.543989184032732,0.021911786206213497,0.6049725178550656,0.034056808253912114,0.5397477527623412,0.03982732165089807,0.650416353832503,0.040886101719812114,0.5260107903532458,0.03287603159058865,0.6153473866297946,0.03785971487297258,gini,10.0,log2,10.0,2,50,-1
154,0.6609787727800149,0.034522084244098694,0.539457548083668,0.025108460845669388,0.6077921270570024,0.03256810367990746,0.5526926737391142,0.030367239951058656,0.6609787727800149,0.034522084244098694,0.5368034275867092,0.026532408431577045,0.6265340976167649,0.03220055193902114,gini,10.0,log2,10.0,2,100,-1
155,0.6610299638249948,0.04172537035566253,0.5438200402724973,0.019639940518475407,0.6108573790729577,0.035425980302626066,0.5519617175665357,0.03896631283411967,0.6610299638249948,0.04172537035566253,0.5373753111714668,0.03146270514949342,0.6271753100400257,0.039268560113719785,gini,10.0,log2,10.0,2,200,-1
156,0.6567640434100062,0.04052814784530864,0.5496857488974162,0.02446402333363684,0.6119783508686094,0.03464322577130272,0.542428570810643,0.041327265355912766,0.6567640434100062,0.04052814784530864,0.5289469426726665,0.03521894102835592,0.6220826050831145,0.039214380621749735,gini,10.0,log2,10.0,50,50,-1
157,0.6595283598389188,0.03598980461823511,0.5431876458249794,0.021342856259433916,0.610041955633075,0.032231190093532106,0.5469521665192283,0.03526029834010693,0.6595283598389188,0.03598980461823511,0.532162338649424,0.02992218751782856,0.6247458974380036,0.03428095256121796,gini,10.0,log2,10.0,50,100,-1
158,0.6585045389393216,0.042999296174609854,0.5400763195125191,0.02168234026508552,0.6068399824182318,0.03647561737082993,0.5465061606484001,0.0401784249557287,0.6585045389393216,0.042999296174609854,0.5316426795371957,0.033659904756040165,0.6235884485234329,0.040639860467592076,gini,10.0,log2,10.0,50,200,-1
159,0.6577366732646235,0.042981961055939176,0.5496306351790247,0.023809994597611666,0.6118919432158629,0.03573831505319956,0.5414311215252232,0.043239050711603146,0.6577366732646235,0.042981961055939176,0.5279342017675732,0.03658505985775828,0.622340816352846,0.04112317277993333,gini,10.0,log2,10.0,100,50,-1
160,0.6546140195208519,0.0418526266919546,0.5364256996219021,0.027526952671436136,0.6049321522254916,0.037765597492457066,0.5440317361407477,0.03975130646361193,0.6546140195208519,0.0418526266919546,0.5288544480532462,0.03354531594650871,0.6203774278489845,0.039619019867288524,gini,10.0,log2,10.0,100,100,-1
161,0.6585386663026414,0.04019393227130498,0.541009402655034,0.02138724225950261,0.6082677216730055,0.03484761090320149,0.5493509667398023,0.037873391647164065,0.6585386663026414,0.04019393227130498,0.5346503419121267,0.030962727973431005,0.624592524312785,0.0378218121910459,gini,10.0,log2,10.0,100,200,-1
162,0.7090471640161082,0.027458910247355087,0.6843839814261236,0.0330167926538659,0.6989084578580362,0.029578116338668782,0.609834039727962,0.025552993368403016,0.7090471640161082,0.027458910247355087,0.6051945268749679,0.014834862407762224,0.6833945484275545,0.022147628465628753,gini,10.0,log2,50.0,2,50,-1
163,0.7043546515596205,0.030133147705417813,0.6707651543465407,0.029872302668485482,0.6911400587675766,0.02940681472418363,0.6069848739887532,0.028519195052472433,0.7043546515596205,0.030133147705417813,0.6032741056473951,0.019695625655870044,0.6797700059217742,0.025810137430832478,gini,10.0,log2,50.0,2,100,-1
164,0.7054637908675176,0.030931042563070627,0.6737025620195509,0.03287418731165193,0.6926133497177784,0.03143971277962344,0.608277791544942,0.029093089407095474,0.7054637908675176,0.030931042563070627,0.604491309309361,0.020106568956753265,0.6808110389892071,0.02646265758934653,gini,10.0,log2,50.0,2,200,-1
165,0.7016585898573476,0.034615712832727484,0.6711361139136311,0.03703502914952315,0.689317747878643,0.03560712873224767,0.6057297924186902,0.033766899299233134,0.7016585898573476,0.034615712832727484,0.6002869747601578,0.028103787071245664,0.6763515161417484,0.03125170988532793,gini,10.0,log2,50.0,50,50,-1
166,0.7054637908675176,0.03408954204160303,0.6698984388931252,0.03277185102139489,0.6911493851328312,0.033177209831900915,0.6078712478246711,0.03188089290410462,0.7054637908675176,0.03408954204160303,0.603797014245735,0.024902264383300073,0.6807031581654713,0.030637471795284234,gini,10.0,log2,50.0,50,100,-1
167,0.7076650058016518,0.02982821361658955,0.6749476476074081,0.02981404380525422,0.6945722460630971,0.02895907940605565,0.6087340359947829,0.02805817850837148,0.7076650058016518,0.02982821361658955,0.6029200442864389,0.01934930632897251,0.6816666250668251,0.025283353161688688,gini,10.0,log2,50.0,50,200,-1
168,0.703416149068323,0.03276448610196315,0.6766899729586633,0.043049207011106434,0.6926204415728933,0.036819789752773266,0.6063148855794109,0.03288601905329071,0.703416149068323,0.03276448610196315,0.6013526573441877,0.027579740812001048,0.6781297988721184,0.02998376963299314,gini,10.0,log2,50.0,100,50,-1
169,0.706061019725616,0.029634599645209158,0.6683909588151719,0.02324101805420205,0.6909759855250082,0.026038392338480893,0.6080679735251597,0.028248447499107328,0.706061019725616,0.029634599645209158,0.6042898116079021,0.019129283857009148,0.6813922125029092,0.02579166263716157,gini,10.0,log2,50.0,100,100,-1
170,0.7058221281823767,0.02778642292928519,0.6673444561385939,0.022056251807130736,0.6900362686199121,0.024940235930235876,0.6064840435189941,0.02613443710696426,0.7058221281823767,0.02778642292928519,0.6009339474911206,0.01707951283181543,0.6798241766924722,0.023130204834991567,gini,10.0,log2,50.0,100,200,-1
171,0.7146781789638932,0.033058984138983186,0.6845467624734526,0.029046101274391622,0.704186484366913,0.030139904958781924,0.6284356720134903,0.03237102532402186,0.7146781789638932,0.033058984138983186,0.6325280514646663,0.0266921424258743,0.6969103349476033,0.030428126395572505,gini,10.0,log2,100.0,2,50,-1
172,0.7140638864241349,0.030746287499193524,0.6833708332536679,0.028012657540042566,0.7037727845175995,0.02803628440753087,0.6294309371659736,0.03255270769114846,0.7140638864241349,0.030746287499193524,0.6342515274490771,0.02739513997173971,0.6973507831648912,0.028693570497048553,gini,10.0,log2,100.0,2,100,-1
173,0.716299228721589,0.030906713228970414,0.6866077222290367,0.029279045767181936,0.7062567665329315,0.028470258770874786,0.6299436750417378,0.031125347184989573,0.716299228721589,0.030906713228970414,0.6349979269158682,0.026241018738967035,0.6991914912750938,0.02876344174444128,gini,10.0,log2,100.0,2,200,-1
174,0.71587263668009,0.030850546568245346,0.694974032171922,0.031388598420370166,0.7088480222899706,0.029967539605365585,0.629413820101424,0.03131001735049946,0.71587263668009,0.030850546568245346,0.6343567009120626,0.027665677579574853,0.6981299827328069,0.028816635583757924,gini,10.0,log2,100.0,50,50,-1
175,0.7140980137874549,0.03117516893741514,0.6820365911099295,0.03017005346160807,0.7032133587908074,0.028954537824895234,0.6291172577921262,0.03184560951869055,0.7140980137874549,0.03117516893741514,0.6337592496539495,0.0268853305558612,0.6973293515647259,0.029409606610901955,gini,10.0,log2,100.0,50,100,-1
176,0.714780561053853,0.03122201943122147,0.6883446321714253,0.029290443809070536,0.7058079473584833,0.028671334059459732,0.6289035445001904,0.03128841660549635,0.714780561053853,0.03122201943122147,0.6342514048482579,0.026323401133310824,0.6976300164926248,0.028922801697099584,gini,10.0,log2,100.0,50,200,-1
177,0.7152242167770118,0.03186992827342653,0.6872082222473177,0.027570227237319982,0.7057847671922242,0.029570752707724426,0.6299728792077265,0.032682893854983214,0.7152242167770118,0.03186992827342653,0.6351718054541486,0.027260930318524557,0.6980999654693194,0.029887030456141918,gini,10.0,log2,100.0,100,50,-1
178,0.7153265988669716,0.030901017766678477,0.6850089631131508,0.028332264935934322,0.7053874577673428,0.027830368148025236,0.6309538856642396,0.03194077022687072,0.7153265988669716,0.030901017766678477,0.6365999011166782,0.027448261291126968,0.6990262158474737,0.02909947204334512,gini,10.0,log2,100.0,100,100,-1
179,0.7146099242372534,0.030710166407231957,0.6830331042694672,0.02965755799842631,0.704171232868114,0.02762534385063981,0.6294683681710658,0.029970998144224832,0.7146099242372534,0.030710166407231957,0.6339798367723424,0.024649603825580332,0.6977197531313094,0.028146963179997996,gini,10.0,log2,100.0,100,200,-1
180,0.7308886765408504,0.024415659999316705,0.6951083109266301,0.023833759535380545,0.7251026086316669,0.022589089869589744,0.6713604249889917,0.02570850514280894,0.7308886765408504,0.024415659999316705,0.6775326344826254,0.02300386408589684,0.7243072396693321,0.023283824942680695,gini,10.0,0.8,,2,50,-1
181,0.7301720019111323,0.024897373431926075,0.6944822806854852,0.024226217519210537,0.7249608677010486,0.022979314732451808,0.6718233416464124,0.0254469071266213,0.7301720019111323,0.024897373431926075,0.6775438098205624,0.02285582298775317,0.7238929520922608,0.023725735994870868,gini,10.0,0.8,,2,100,-1
182,0.7305132755443314,0.024088328653749873,0.6948332248480844,0.021673126528146153,0.7251120510712455,0.021665876224621402,0.6714297857094769,0.02440566362140731,0.7305132755443314,0.024088328653749873,0.6774940865607044,0.02117492443222091,0.7241093156762605,0.0227350598750051,gini,10.0,0.8,,2,200,-1
183,0.7283120606101973,0.023536972245816617,0.6920091114649416,0.02242527915857211,0.7228432773975983,0.021359089895524055,0.6681370005071351,0.023992444635789232,0.7283120606101973,0.023536972245816617,0.6742415671545432,0.020830134890024676,0.721760437728279,0.02220444262959072,gini,10.0,0.8,,50,50,-1
184,0.7289775441949355,0.023339692297230222,0.6938682627244972,0.021701760185471267,0.7234714405358967,0.021329003323329886,0.6688076973069101,0.023951086205712388,0.7289775441949355,0.023339692297230222,0.6749484521536406,0.02059914316850322,0.7221225260147284,0.022039391702760616,gini,10.0,0.8,,50,100,-1
185,0.729182308374855,0.02257577963638824,0.6941228608615071,0.021877362395122002,0.7234778546843657,0.020809284851362162,0.6689878580498978,0.02348714550402646,0.729182308374855,0.02257577963638824,0.6753184389535749,0.020491405466743082,0.7223411387586434,0.021497443179327898,gini,10.0,0.8,,50,200,-1
186,0.7273906218005597,0.022457723998381182,0.6920461515907166,0.020684941054231142,0.721910353018527,0.019954341793803832,0.6659731863894738,0.023543028670649682,0.7273906218005597,0.022457723998381182,0.6726496823291079,0.02008351163689684,0.7205400932953496,0.02117594330941053,gini,10.0,0.8,,100,50,-1
187,0.7277660227970787,0.022930007545398097,0.6932691703417734,0.020489434229031107,0.7220590670901617,0.02031241530796871,0.6655889485836706,0.0238926889055574,0.7277660227970787,0.022930007545398097,0.672425844761715,0.01994249201612602,0.7204870865192687,0.021442564391490924,gini,10.0,0.8,,100,100,-1
188,0.7262644188110027,0.022766890734093017,0.6910775031423846,0.02082639244241835,0.7205751713613815,0.020185214890072887,0.6647936919203081,0.02346479821199576,0.7262644188110027,0.022766890734093017,0.6712291547061324,0.019726836036079422,0.7191492788473809,0.021274316259631252,gini,10.0,0.8,,100,200,-1
189,0.65529656678725,0.041050646937067024,0.5264116980469637,0.021478024985176456,0.606923210327923,0.035986115317646034,0.553364299613539,0.034746305425226644,0.65529656678725,0.041050646937067024,0.5356392033918167,0.027165147904488214,0.6264378975935515,0.038471532564612325,gini,10.0,0.8,10.0,2,50,-1
190,0.6524639956316974,0.041851430068760784,0.5221752342824962,0.026463834584077316,0.6035401821721111,0.038790330877219836,0.5537070802074301,0.0318591312675962,0.6524639956316974,0.041851430068760784,0.534322855630706,0.027381884991066252,0.6240016572317341,0.039755937976648274,gini,10.0,0.8,10.0,2,100,-1
191,0.6548187837007713,0.04267196246318468,0.5254120935244355,0.023084623018488244,0.6064916500737788,0.03794439557563268,0.5530310799004977,0.035981298872480805,0.6548187837007713,0.04267196246318468,0.5351681138588974,0.028695895489231377,0.6261560506522704,0.040348887955090416,gini,10.0,0.8,10.0,2,200,-1
192,0.6497167428844447,0.04091786894788838,0.5199324625999917,0.025817177310100935,0.6014552233065081,0.0374183339409809,0.5491897861907039,0.033845178144553976,0.6497167428844447,0.04091786894788838,0.5306576609363655,0.028281560195101,0.6212101028722864,0.038777721462649906,gini,10.0,0.8,10.0,50,50,-1
193,0.6533342433963552,0.042474489176812125,0.5225873196715466,0.02569049213628286,0.604372741242636,0.038879917070770965,0.5539752311652161,0.03242979802008637,0.6533342433963552,0.042474489176812125,0.5344932653872316,0.02729272693217028,0.6246540626433954,0.04004419980414037,gini,10.0,0.8,10.0,50,100,-1
194,0.6558937956453484,0.04221394824517025,0.5266437659495693,0.024151574537987358,0.6070945070524936,0.03788390003431226,0.5539684072941744,0.03486044225365313,0.6558937956453484,0.04221394824517025,0.5362759660916963,0.02823568507414355,0.6271544956799715,0.03987353269568216,gini,10.0,0.8,10.0,50,200,-1
195,0.6572930175414647,0.0421040665671415,0.5257211850289212,0.02691143570074731,0.6076110761488934,0.03856193593049006,0.5568010325892285,0.03219515788120751,0.6572930175414647,0.0421040665671415,0.5374776514410696,0.027641463613494347,0.6284127159568715,0.03973284220474678,gini,10.0,0.8,10.0,100,50,-1
196,0.6510647737355812,0.04135153269683372,0.5202552476519158,0.025136756869517482,0.6026198484294878,0.0377258191556021,0.5475301493429932,0.03373415669608049,0.6510647737355812,0.04135153269683372,0.529081200973635,0.027594960667070477,0.6218103232473863,0.03883050974449822,gini,10.0,0.8,10.0,100,100,-1
197,0.651900894136919,0.04227304574350758,0.5213146949290293,0.027587255370371558,0.6031306002166809,0.039145519271163505,0.5535443615120856,0.03235263942085778,0.651900894136919,0.04227304574350758,0.5337533485979953,0.028007366164917252,0.6234286794453878,0.040003078797671836,gini,10.0,0.8,10.0,100,200,-1
198,0.7105828953655041,0.02831425292867798,0.6720418548484233,0.026897389020296883,0.700982103736546,0.0253626514847735,0.6380595504183038,0.02953181987289094,0.7105828953655041,0.02831425292867798,0.6427116402802728,0.02579049150327248,0.6987659986131063,0.026316329767130223,gini,10.0,0.8,50.0,2,50,-1
199,0.7093201829226674,0.027039744427838193,0.6748651855413408,0.02395828183681,0.7004938633178928,0.023788528600164796,0.6374582715949304,0.027662929166145635,0.7093201829226674,0.027039744427838193,0.6426425799650921,0.02437733580996466,0.6974413738643538,0.025495284927453503,gini,10.0,0.8,50.0,2,100,-1
200,0.7111630605419426,0.027125667323105153,0.6739621053150994,0.024827716007598713,0.7015194701425682,0.024462824359062572,0.6389235548228558,0.02820163108387017,0.7111630605419426,0.027125667323105153,0.6431433547806704,0.02467725483039417,0.6990525651573586,0.025132821296649815,gini,10.0,0.8,50.0,2,200,-1
201,0.7089447819261484,0.02726929556389797,0.6698509015220783,0.026315021003096857,0.6998610720642318,0.02408574621413956,0.6380286635190355,0.025633797948722708,0.7089447819261484,0.02726929556389797,0.6421748734183306,0.021061118575437437,0.6975900500993619,0.024174259324926006,gini,10.0,0.8,50.0,50,50,-1
202,0.7101392396423452,0.02812050731969263,0.6734646308498222,0.025466398822509104,0.7009250172993547,0.02514484588031258,0.6390437562336132,0.028007530168713646,0.7101392396423452,0.02812050731969263,0.6439035852316667,0.02507281261848504,0.6986592209873437,0.026208487450749492,gini,10.0,0.8,50.0,50,100,-1
203,0.7101563033240051,0.02817037618635214,0.671404328846473,0.027065432114505444,0.7002233209945248,0.02567571468784085,0.6386541439216031,0.029235635305880435,0.7101563033240051,0.02817037618635214,0.6425093187820672,0.026248218022630648,0.6982631762992659,0.02628237061614607,gini,10.0,0.8,50.0,50,200,-1
204,0.7092519281960277,0.029166035170613912,0.6705675824176336,0.02809274681659263,0.699129103392955,0.026540736335332053,0.6368314915117469,0.031008122123012242,0.7092519281960277,0.029166035170613912,0.6413722643476643,0.027951179264111004,0.6972230704179271,0.027510230411446145,gini,10.0,0.8,50.0,100,50,-1
205,0.7108729779537233,0.02564747985647217,0.6710205146489603,0.028169280868377618,0.7007018660487814,0.023657300761430744,0.6376483100595288,0.028174283175342995,0.7108729779537233,0.02564747985647217,0.641290042923383,0.026754262343518218,0.6984181629420709,0.024265140078531436,gini,10.0,0.8,50.0,100,100,-1
206,0.7107535321821036,0.026961324400251924,0.6732807800432541,0.026248627301446895,0.7011914395390488,0.024284366001004,0.6386566061249452,0.028833017782677238,0.7107535321821036,0.026961324400251924,0.6427776027569657,0.02668353649299518,0.6986073185421677,0.02548602174092466,gini,10.0,0.8,50.0,100,200,-1
207,0.7240461401952085,0.02406504279280287,0.6889725560133917,0.02292056939807538,0.7175042886419426,0.02155125106755575,0.6595813095763319,0.025008684234472427,0.7240461401952085,0.02406504279280287,0.6660546580889958,0.021306417189848572,0.7157529547667885,0.02239433717925336,gini,10.0,0.8,100.0,2,50,-1
208,0.724216777011808,0.02404763776150997,0.6886259508147256,0.0234952170993369,0.717451525733833,0.022368748582198367,0.6604951484644302,0.0251419599554542,0.724216777011808,0.02404763776150997,0.6665104665975383,0.021754290501375773,0.71604852113273,0.02252626565406821,gini,10.0,0.8,100.0,2,100,-1
209,0.7251723431847655,0.023743841713899396,0.6897392648367373,0.02406080640713481,0.718173798551404,0.022412584288731285,0.6606038298585271,0.025468384980706214,0.7251723431847655,0.023743841713899396,0.6667838280112179,0.022271807114775465,0.7167195698209349,0.02249445779790993,gini,10.0,0.8,100.0,2,200,-1
210,0.7236707391986894,0.024621396709256893,0.6877329868278315,0.02408402756564856,0.7170032473052362,0.022465380176010383,0.6591467487755333,0.025316005670860956,0.7236707391986894,0.024621396709256893,0.6650291503554945,0.02197979959504923,0.7152547418726513,0.023004463112466778,gini,10.0,0.8,100.0,50,50,-1
211,0.7254282984096648,0.02462077584369076,0.6897688110728104,0.02446370496797984,0.7184802361660554,0.022954184600992734,0.6607852711544996,0.02602601982861348,0.7254282984096648,0.02462077584369076,0.6672183695801672,0.022773048295491292,0.7171236970517378,0.02325528084125892,gini,10.0,0.8,100.0,50,100,-1
212,0.7240973312401885,0.0241054868847189,0.6882849253122983,0.023505370642113436,0.7174161134397176,0.022322195763018252,0.6594173672565787,0.02616235190756196,0.7240973312401885,0.0241054868847189,0.6657029352326955,0.02246208247331288,0.7158132427849815,0.02285729300032632,gini,10.0,0.8,100.0,50,200,-1
213,0.7247116237799468,0.02455408057570797,0.6893702763849039,0.023917189310394257,0.7179374912456175,0.022505046348248618,0.6598507212525548,0.0254146710702067,0.7247116237799468,0.02455408057570797,0.6660928890226774,0.02162223211124164,0.7162455565971247,0.02278268259443901,gini,10.0,0.8,100.0,100,50,-1
214,0.7251894068664255,0.02376153666972934,0.6894684267312279,0.02407051051454711,0.7180400253037724,0.022375966364896048,0.6602926315425096,0.02517418368565844,0.7251894068664255,0.02376153666972934,0.6665568038725546,0.02233011142673366,0.7166759796650372,0.022553808708032187,gini,10.0,0.8,100.0,100,100,-1
215,0.7231417650672308,0.025815286386826557,0.6879071154491418,0.025115536355173988,0.7162282358848824,0.024128364661204355,0.6594012102768974,0.027126036376850408,0.7231417650672308,0.025815286386826557,0.6655385147118211,0.023597951355073844,0.7148675231636082,0.024355707075943603,gini,10.0,0.8,100.0,100,200,-1
216,0.7259060814961436,0.023671816478990717,0.6906793691363372,0.02417976865787598,0.7231055289757515,0.022494211798495128,0.6793380886952154,0.0262347171424056,0.7259060814961436,0.023671816478990717,0.6823627980041989,0.024022623374999802,0.7224156998037438,0.02291587822484637,gini,20.0,sqrt,,2,50,-1
217,0.7260937819944031,0.02408980933492118,0.6924244992868885,0.022098541173297126,0.7238242195138473,0.022232495933978663,0.6800529523038883,0.02667559921154512,0.7260937819944031,0.02408980933492118,0.6836444629383094,0.023323086191202852,0.7228238389634878,0.023060637600889347,gini,20.0,sqrt,,2,100,-1
218,0.7268104566241212,0.02442644424271671,0.6931919408353663,0.022047812068151783,0.724026004185068,0.022963409767196036,0.6799982111789229,0.026457906270076385,0.7268104566241212,0.02442644424271671,0.683786660835294,0.023363564467415943,0.7231979835609126,0.02364155176994958,gini,20.0,sqrt,,2,200,-1
219,0.7352569790457989,0.023482422207631894,0.699749195106536,0.024477975302476467,0.730041865510207,0.0227591613384072,0.6784294744846153,0.026067626107404672,0.7352569790457989,0.023482422207631894,0.683635885587528,0.02321604409462452,0.7291450834529547,0.02258279763872715,gini,20.0,sqrt,,50,50,-1
220,0.735205788000819,0.023694444271964748,0.6994230139391621,0.025183449115243322,0.729786741195624,0.023156448227518493,0.6779584183286071,0.026649301893974617,0.735205788000819,0.023694444271964748,0.6830563934104534,0.02379523156933411,0.7288736120921522,0.022845872794982923,gini,20.0,sqrt,,50,100,-1
221,0.7347450685960004,0.023642671548140436,0.6986327787096176,0.024278982740497865,0.7292868737435995,0.022857061920113105,0.6779689661323497,0.026601621549620574,0.7347450685960004,0.023642671548140436,0.6829411266507567,0.023768170415914346,0.728491492411103,0.0228605348496381,gini,20.0,sqrt,,50,200,-1
222,0.7307692307692307,0.023803413906866033,0.6953438407584439,0.023754894232885647,0.724715409230758,0.022449838612793156,0.6690118610074717,0.026776145605165995,0.7307692307692307,0.023803413906866033,0.6747674779155546,0.022461144828823956,0.723188906784873,0.022593635707533453,gini,20.0,sqrt,,100,50,-1
223,0.7323561531636066,0.023228096092455755,0.6970339765496432,0.02400723223146665,0.726263777436327,0.021947846204521615,0.6709224982411861,0.02513235941583895,0.7323561531636066,0.023228096092455755,0.6766005858906371,0.02138126484075595,0.7247484226337766,0.0218144864797551,gini,20.0,sqrt,,100,100,-1
224,0.7317759879871681,0.02460942011141725,0.6964645831792078,0.024660536766435842,0.7258420854672958,0.022949516201352202,0.6708513755057733,0.026361007438149765,0.7317759879871681,0.02460942011141725,0.6764712548708001,0.022548994580281048,0.7242954893975002,0.023107294213757623,gini,20.0,sqrt,,100,200,-1
225,0.6575148454030442,0.041233294860099655,0.5419015268812577,0.030376036213235567,0.6082094935933495,0.03816309805955579,0.5480838325263383,0.03744099878078004,0.6575148454030442,0.041233294860099655,0.533424560486965,0.03249989269183492,0.6232023953425376,0.038474337839373145,gini,20.0,sqrt,10.0,2,50,-1
226,0.6567299160466862,0.039962905653721695,0.5415703198225741,0.01414733073445631,0.6083091799690477,0.031504597239631595,0.5438922444767526,0.0405804774402875,0.6567299160466862,0.039962905653721695,0.5293144899206528,0.03213425454323571,0.6221381544263178,0.03767826054458665,gini,20.0,sqrt,10.0,2,100,-1
227,0.6558596682820286,0.04246593308086584,0.542075840529035,0.019535450428952536,0.6077081491908725,0.03532063958928458,0.5434078890895776,0.04100452507841169,0.6558596682820286,0.04246593308086584,0.5293439449612961,0.033693800307324086,0.6213507825725706,0.040216593268060354,gini,20.0,sqrt,10.0,2,200,-1
228,0.6542215548426729,0.045083189894680596,0.5438030922179428,0.017001988428393754,0.6064626325274571,0.03522848991461822,0.5418230509924538,0.04570110824244649,0.6542215548426729,0.045083189894680596,0.526847225055047,0.03767331027868374,0.6188004911833277,0.04331169385139603,gini,20.0,sqrt,10.0,50,50,-1
229,0.6587775578458808,0.04455790610455209,0.5438823317096154,0.018989276359291582,0.6094390352261116,0.03621982667303262,0.5468072180037913,0.04108924961619906,0.6587775578458808,0.04455790610455209,0.5330519277163086,0.03317487499223518,0.6246078729353854,0.04161415146406882,gini,20.0,sqrt,10.0,50,100,-1
230,0.6545798921575319,0.0415534353955793,0.54200819392843,0.019904876205312564,0.6066491659678589,0.0349485348731455,0.5428088784022972,0.04066229164465687,0.6545798921575319,0.0415534353955793,0.528742645209219,0.03333780953553449,0.6199162221045609,0.039105666443634966,gini,20.0,sqrt,10.0,50,200,-1
231,0.6547334652924715,0.04360217769758967,0.5437895841835383,0.015550333367025883,0.6076633296716017,0.03334187540116128,0.5388875150368926,0.04419042626631525,0.6547334652924715,0.04360217769758967,0.5235986618756223,0.03546035755575951,0.6189539022249945,0.04170315124496313,gini,20.0,sqrt,10.0,100,50,-1
232,0.6537096443928743,0.039759344953788155,0.5399818577214646,0.019813457768054446,0.6053187265041374,0.033762581498512384,0.542447809456946,0.03864386593569333,0.6537096443928743,0.039759344953788155,0.5281306262260759,0.032295449578884784,0.6189919554779886,0.03762650279847556,gini,20.0,sqrt,10.0,100,100,-1
233,0.6604327349668965,0.043113545304055506,0.5475657381448586,0.022098501948522798,0.6120595196212183,0.0357852725702896,0.5486176409747205,0.039814980253951436,0.6604327349668965,0.043113545304055506,0.5356941102375327,0.03287891499783174,0.626666686322295,0.040765284184367534,gini,20.0,sqrt,10.0,100,200,-1
234,0.705327281414238,0.029179369625830422,0.6853592641352094,0.040314669181502026,0.6973218470962644,0.03312056658002923,0.6078432667671261,0.02807648836015596,0.705327281414238,0.029179369625830422,0.602511840363042,0.019942873321777476,0.6797158542978015,0.024567816352456893,gini,20.0,sqrt,50.0,2,50,-1
235,0.7058903829090165,0.03217093699512282,0.6724870106102108,0.033048316165731624,0.6921578989294099,0.0325591245879136,0.6090140547575411,0.03193253796054678,0.7058903829090165,0.03217093699512282,0.6040465454013211,0.02546740906213203,0.6807769925124484,0.02908406275059405,gini,20.0,sqrt,50.0,2,100,-1
236,0.7070848406252133,0.03179917685991723,0.6720938311653865,0.02600120624984889,0.6929763987554228,0.029167136380009607,0.610277859398811,0.030458866554192447,0.7070848406252133,0.03179917685991723,0.6071311435665636,0.022578408302030884,0.682896434264576,0.028187929665312576,gini,20.0,sqrt,50.0,2,200,-1
237,0.7036550406115624,0.031154390341224178,0.6570300916022644,0.023633462377526036,0.6847112292391719,0.027474051924729525,0.6047535860070926,0.028469748430328932,0.7036550406115624,0.031154390341224178,0.5966319172516182,0.020165386323480555,0.67673630960264,0.026320192388566074,gini,20.0,sqrt,50.0,50,50,-1
238,0.7056344276841171,0.03190948163755719,0.6697362210269413,0.025504296769960782,0.6908455235033938,0.029321085435794692,0.6103425587518775,0.02854700615987913,0.7056344276841171,0.03190948163755719,0.6063926261545223,0.019474114548958383,0.681226336897344,0.027567442072095636,gini,20.0,sqrt,50.0,50,100,-1
239,0.7075284963483721,0.030111011865344504,0.6808197118768804,0.035782718079390596,0.696928065090142,0.0315836597644863,0.6105322344356843,0.028158412240128505,0.7075284963483721,0.030111011865344504,0.6058181440741239,0.019277778025479846,0.6824564846816185,0.025675436838954648,gini,20.0,sqrt,50.0,50,200,-1
240,0.7070848406252133,0.029520484898828463,0.6905396299762985,0.033613280747858736,0.7003340739098667,0.030727768909209623,0.6087055637212254,0.027488086466256563,0.7070848406252133,0.029520484898828463,0.6037086766374817,0.019642928117292912,0.6812371683611598,0.024347691871671972,gini,20.0,sqrt,50.0,100,50,-1
241,0.7085181898846495,0.031249094377774386,0.6724402176348638,0.02694060296410631,0.6940583838389526,0.0290241857593225,0.6114198390645,0.02930431827172595,0.7085181898846495,0.031249094377774386,0.6079463452770824,0.020649238114645335,0.6841709274319154,0.026896000132979485,gini,20.0,sqrt,50.0,100,100,-1
242,0.7071530953518531,0.030564307307544444,0.6770659002826891,0.03295339122363775,0.6951404025951736,0.030928186123256624,0.6095616928173178,0.02960227409887981,0.7071530953518531,0.030564307307544444,0.6043174116945913,0.02014872916578637,0.6816930831579757,0.026174215021192777,gini,20.0,sqrt,50.0,100,200,-1
243,0.710941232680363,0.032274455170970544,0.6796206463398937,0.028005104417827942,0.7003987939080322,0.030080820097057464,0.6281929415647245,0.032718187730975186,0.710941232680363,0.032274455170970544,0.6332520759255452,0.026972505138975082,0.694765485756694,0.030004555274931947,gini,20.0,sqrt,100.0,2,50,-1
244,0.7157019998634906,0.031911854010353784,0.6837989628949973,0.030466859975084082,0.7047994031477195,0.030453491985148143,0.6320787672059109,0.03312220223516753,0.7157019998634906,0.031911854010353784,0.6366085388735934,0.028382330693916144,0.6991146555518475,0.030145640775935217,gini,20.0,sqrt,100.0,2,100,-1
