BOROUGH,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,SALE PRICE,BUILDING TYPE
Brooklyn,8,0,8,0.0005742260482936405,0.0015784288500532587,1911,1300000.0,RESIDENTIAL
Brooklyn,6,0,6,0.0006210533784263179,0.0017917300460064017,1930,1150000.0,RESIDENTIAL
Brooklyn,6,0,6,0.00041600643284535154,0.0008798674333067152,1930,1900000.0,RESIDENTIAL
Brooklyn,8,0,8,0.0005922001750112338,0.0016930782428780731,2013,1212500.0,RESIDENTIAL
Brooklyn,8,0,8,0.0005922001750112338,0.0016930782428780731,2013,1212500.0,RESIDENTIAL
Brooklyn,4,0,4,0.00045408320128656905,0.0009598553817891437,1965,814600.0,RESIDENTIAL
Brooklyn,8,0,8,0.0005143911264574415,0.0020796866605431448,1913,2200000.0,RESIDENTIAL
Brooklyn,23,0,23,0.0014190100040205283,0.004799276908945719,1932,5060000.0,RESIDENTIAL
Brooklyn,6,0,6,0.00047300333467350944,0.0012798071757188583,1930,400000.0,RESIDENTIAL
Brooklyn,4,0,4,0.00047300333467350944,0.0007652180404819007,1930,325000.0,RESIDENTIAL
Brooklyn,6,0,6,0.0006061537733841023,0.001599758969648573,1935,0.0,RESIDENTIAL
Brooklyn,15,0,15,0.0009696568360806943,0.0035194697332268606,1931,2600000.0,RESIDENTIAL
Brooklyn,8,0,8,0.0006307499467871248,0.002135144971490962,1931,1400000.0,RESIDENTIAL
Brooklyn,8,0,8,0.0006307499467871248,0.002135144971490962,1931,0.0,RESIDENTIAL
Brooklyn,13,0,13,0.0007095050020102642,0.0015251035510649728,1931,1050000.0,RESIDENTIAL
Brooklyn,14,0,14,0.0009460066693470189,0.002986216743344003,1931,2410000.0,RESIDENTIAL
Brooklyn,8,0,8,0.0006858548352765887,0.0021970023183173733,2005,2700000.0,RESIDENTIAL
Brooklyn,8,0,8,0.0006858548352765887,0.0021970023183173733,2005,0.0,RESIDENTIAL
Brooklyn,7,0,7,0.00047300333467350944,0.0017917300460064017,1931,0.0,RESIDENTIAL
Brooklyn,6,0,6,0.0009460066693470189,0.0016530842686368586,1936,1590000.0,RESIDENTIAL
Brooklyn,6,0,6,0.0009460066693470189,0.0016530842686368586,1936,1300000.0,RESIDENTIAL
Brooklyn,6,0,6,0.0009460066693470189,0.0016530842686368586,1936,0.0,RESIDENTIAL
Brooklyn,34,0,34,0.0016082113378899322,0.007886811720367464,1931,6000000.0,RESIDENTIAL
Brooklyn,4,0,4,0.0009460066693470189,0.0012558107911741297,1925,0.0,RESIDENTIAL
Brooklyn,54,0,54,0.0027197691743726794,0.014116273148179008,1938,16250000.0,RESIDENTIAL
Brooklyn,42,0,42,0.0022172031312820755,0.011384951333999012,1931,10500000.0,RESIDENTIAL
Brooklyn,16,0,16,0.0009190454792706289,0.0029424899981736084,1931,3925000.0,RESIDENTIAL
Brooklyn,16,0,16,0.0009190454792706289,0.0029424899981736084,1931,0.0,RESIDENTIAL
Brooklyn,36,0,36,0.002320554359908237,0.011655577226364561,1930,9000000.0,RESIDENTIAL
Brooklyn,120,0,120,0.010110446278646264,0.03727651700477128,1927,0.0,RESIDENTIAL
Brooklyn,57,6,63,0.0024123170068348983,0.01359795124201287,1926,11000000.0,MIXED USE
Brooklyn,43,0,43,0.0023650166733675472,0.011328426517071428,1933,10.0,RESIDENTIAL
Brooklyn,53,0,53,0.00224676583969917,0.011052201468312107,1931,11171520.0,RESIDENTIAL
Brooklyn,0,0,0,0.0,0.0,1931,150000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,590000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,761000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,510000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,480000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1909,775000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1924,815000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1924,725000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1938,275000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1938,0.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,0.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,46671.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1935,248000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1935,375000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1937,430000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1937,901000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1937,675000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1937,995000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1937,1350000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1937,1080000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1927,152000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1926,95000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1926,95000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1926,95000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1940,203000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1940,0.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1940,370000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1940,649000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1940,545000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1940,504000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1940,510000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1962,420000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1962,460000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1961,220700.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1961,387500.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1961,425000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1961,410000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1961,0.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1961,420000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1941,585000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1941,604750.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1941,0.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1941,525000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1962,488000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1962,344000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1962,465000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1956,295000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1940,485000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1940,620000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1940,525000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1940,500000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1940,510000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1940,647000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1935,620000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1935,486000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1935,550000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1935,418142.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1935,455000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1935,549000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,25000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1962,242000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,175000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,199000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,220000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,155000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,305000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,178000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,165000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1961,665000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1961,460000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1961,765942.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1961,799000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1958,41033.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1958,610000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1958,250000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1958,410000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1958,658000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1958,467000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,370000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,630000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,375000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,627000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,655000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,565000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1942,495000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1942,426500.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,150000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,425000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,350000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,388500.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,315000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,229000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,0.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,180000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,164999.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1940,179000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1940,399000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1940,305000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1940,390000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1940,170000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1940,387500.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1940,420000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1940,270000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1940,182000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1940,179000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1941,305000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1941,400000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1941,340000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1941,384089.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1941,265000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1941,455000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,455000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,320000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,185000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0,0.0,1931,0.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0012298086701511245,0.007998794848242865,2007,600000.0,UNKNOWN - NO UNITS
Brooklyn,1,0,1,0.0,0.0,1931,760000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,1931,455000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,1931,745000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,1915,715000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,1915,645000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,1915,525000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,1915,540000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,1915,505000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,1915,535000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,0,570000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,0,362004.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,1930,380000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,1930,255000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,1930,0.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,1930,304114.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,0,665000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,0,775000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,0,705000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,2007,830000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,2007,1175000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,2007,830000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,0,0.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,0,495000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,0,330000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,2010,922500.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,2010,845500.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,2010,929000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,2010,825000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,2010,859000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,2010,842500.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,2010,949000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,2010,835000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,2010,599000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0,0.0,2010,840000.0,RESIDENTIAL
Brooklyn,2,2,4,0.0004529006929498853,0.0011464939282481439,1930,2500000.0,MIXED USE
Brooklyn,5,1,6,0.0003970862994584112,0.0011806221196006468,1931,1350000.0,MIXED USE
Brooklyn,3,1,4,0.0006070997800534494,0.0008532047838125722,1931,0.0,MIXED USE
Brooklyn,6,2,8,0.0007934630939148121,0.0025916095308306884,1931,3705000.0,MIXED USE
Brooklyn,4,1,5,0.0005151006314594518,0.0008110777976118265,1931,1210000.0,MIXED USE
Brooklyn,5,1,6,0.00044935316793983396,0.0011998192272364297,1931,0.0,MIXED USE
Brooklyn,5,1,6,0.00044935316793983396,0.0011998192272364297,1931,0.0,MIXED USE
Brooklyn,4,1,5,0.00037840266773880757,0.0008318746642172579,1930,1310000.0,MIXED USE
Brooklyn,2,2,4,0.0005226686848142279,0.0009678541766373867,1930,997500.0,MIXED USE
Brooklyn,3,1,4,0.00047300333467350944,0.0007998794848242865,1901,0.0,MIXED USE
Brooklyn,6,3,9,0.00047300333467350944,0.0012558107911741297,1933,3565000.0,MIXED USE
Brooklyn,4,1,5,0.0005108436014473902,0.001378458978847187,1933,1922500.0,MIXED USE
Brooklyn,3,2,5,0.0005817941016484166,0.0011731565777422868,1932,1000000.0,MIXED USE
Brooklyn,3,1,4,0.00047300333467350944,0.0008798674333067152,1936,895000.0,MIXED USE
Brooklyn,4,2,6,0.0004257030012061585,0.0008798674333067152,1931,875000.0,MIXED USE
Brooklyn,6,4,10,0.00047300333467350944,0.0019730360625665735,1931,1700000.0,MIXED USE
Brooklyn,6,4,10,0.00047300333467350944,0.0019730360625665735,1931,0.0,MIXED USE
Brooklyn,2,2,4,0.0003074521675377811,0.0008638698436102294,1933,750000.0,MIXED USE
Brooklyn,2,2,4,0.00047300333467350944,0.0008798674333067152,1933,0.0,MIXED USE
Brooklyn,3,1,4,0.00047300333467350944,0.0009598553817891437,1933,0.0,MIXED USE
Brooklyn,0,3,3,0.00040394484781117705,0.0006431031057987263,1931,525000.0,COMMERCIAL
Brooklyn,0,1,1,0.0014015088806376085,0.0008798674333067152,1974,0.0,COMMERCIAL
Brooklyn,0,1,1,0.0014015088806376085,0.0008798674333067152,1974,2000000.0,COMMERCIAL
Brooklyn,0,1,1,0.0014015088806376085,0.0008798674333067152,1974,1000.0,COMMERCIAL
Brooklyn,0,3,3,0.0005512853865619752,0.0007214912953115064,1931,0.0,COMMERCIAL
Brooklyn,0,1,1,0.00048482841804034716,0.0015464336706602871,1930,2000000.0,COMMERCIAL
Brooklyn,0,1,1,0.00046709079299009056,0.0010398433302715724,1930,0.0,COMMERCIAL
Brooklyn,0,1,1,0.0001962963838895064,0.00020796866605431448,1930,0.0,COMMERCIAL
Brooklyn,0,1,1,0.00021947354728850838,0.00022796565317492165,1930,0.0,COMMERCIAL
Brooklyn,0,1,1,0.0002412317006834898,0.00022796565317492165,1930,2685000.0,COMMERCIAL
Brooklyn,0,1,1,0.000263226355745808,0.0002479626402955288,1930,800000.0,COMMERCIAL
Brooklyn,0,2,2,0.0006082822883901332,0.0007732168353301436,1930,900000.0,COMMERCIAL
Brooklyn,0,5,5,0.003311023342714566,0.0037327709291800036,1933,1803125.0,COMMERCIAL
Brooklyn,0,5,5,0.003311023342714566,0.0037327709291800036,1933,3966875.0,COMMERCIAL
Brooklyn,0,5,5,0.003311023342714566,0.0037327709291800036,1933,0.0,COMMERCIAL
Brooklyn,1,1,2,0.00048293640470165316,0.0008385403265907936,1933,0.0,MIXED USE
Brooklyn,0,1,1,0.0005713880282855994,0.0006399035878594291,1933,0.0,COMMERCIAL
Brooklyn,0,1,1,0.0015315847976728235,0.001813060165601716,1963,5000000.0,COMMERCIAL
Brooklyn,0,1,1,0.00042333798453279093,0.00026662649494142883,1933,10.0,COMMERCIAL
Brooklyn,0,1,1,0.0002885320341508408,0.00016797469181310015,1930,0.0,COMMERCIAL
Brooklyn,0,0,0,0.002834472483031005,0.0,0,0.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0015285102759974459,0.0,0,1515000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,0,0.0022117635929333303,0.00047512841398562617,1952,500000.0,UNKNOWN - NO UNITS
Brooklyn,0,1,1,0.0009460066693470189,0.0010665059797657153,1933,0.0,COMMERCIAL
Brooklyn,0,1,1,0.002170612302816735,0.0023996384544728595,1931,0.0,COMMERCIAL
Brooklyn,0,1,1,0.0031542227372702977,0.004991247985303548,1930,11750000.0,COMMERCIAL
Brooklyn,0,1,1,0.00048648392971170444,0.0009369255032241809,1930,1375000.0,COMMERCIAL
Brooklyn,0,1,1,0.0033152803727266277,0.008621367713931101,2007,0.0,COMMERCIAL
Brooklyn,12,0,12,0.0013066717120355697,0.0034938735897124835,1929,58000.0,RESIDENTIAL
Brooklyn,117,1,117,0.008017406522715985,0.023025864103141794,2004,31000000.0,MIXED USE
Brooklyn,0,1,1,0.0015609110044225811,0.005865782888711434,2007,11500000.0,COMMERCIAL
Brooklyn,0,0,1,0.0,0.0,0,0.0,UNKNOWN - NO UNITS
Brooklyn,0,0,1,0.0,0.0,2007,0.0,UNKNOWN - NO UNITS
Brooklyn,0,0,1,0.0,0.0,2010,0.0,UNKNOWN - NO UNITS
Brooklyn,0,0,1,0.0,0.0,2010,0.0,UNKNOWN - NO UNITS
Brooklyn,0,0,1,0.0,0.0,2010,0.0,UNKNOWN - NO UNITS
Brooklyn,0,0,1,0.0,0.0,2010,0.0,UNKNOWN - NO UNITS
Brooklyn,0,0,1,0.0,0.0,2010,0.0,UNKNOWN - NO UNITS
Brooklyn,0,0,1,0.0,0.0,2010,0.0,UNKNOWN - NO UNITS
Brooklyn,0,0,1,0.0,0.0,2010,0.0,UNKNOWN - NO UNITS
Brooklyn,0,0,1,0.0,0.0,2010,26000.0,UNKNOWN - NO UNITS
Brooklyn,0,0,1,0.0,0.0,0,0.0,UNKNOWN - NO UNITS
Brooklyn,1,2,3,0.0005184116548021664,0.0005119228702875434,1931,0.0,MIXED USE
Brooklyn,1,1,2,0.00046117825130667173,0.0006932288868477149,1931,0.0,MIXED USE
Brooklyn,1,1,2,0.00046117825130667173,0.0006932288868477149,1931,0.0,MIXED USE
Brooklyn,1,0,1,0.00044344062625641513,0.00035834600920128036,1910,215000.0,RESIDENTIAL
Brooklyn,1,0,1,0.00047300333467350944,0.000430868415825349,1930,0.0,RESIDENTIAL
Brooklyn,1,0,1,0.0006134853250715417,0.0004375340781988847,1945,0.0,RESIDENTIAL
Brooklyn,1,0,1,0.0005879431449991722,0.0004375340781988847,1945,0.0,RESIDENTIAL
Brooklyn,1,0,1,0.0007095050020102642,0.0003306168537273717,1910,422500.0,RESIDENTIAL
Brooklyn,1,0,1,0.00047300333467350944,0.00034661444342385745,1920,355500.0,RESIDENTIAL
Brooklyn,1,0,1,0.00047300333467350944,0.00037860962281682895,1920,0.0,RESIDENTIAL
Brooklyn,1,0,1,0.0009460066693470189,0.00037754311683706323,1901,0.0,RESIDENTIAL
Brooklyn,1,0,1,0.0006267294184424,0.0005543164829832306,1940,0.0,RESIDENTIAL
Brooklyn,1,0,1,0.0005912541683418868,0.00027622504875932026,1915,485000.0,RESIDENTIAL
Brooklyn,1,0,1,0.00047300333467350944,0.0004095382962300347,1910,180000.0,RESIDENTIAL
Brooklyn,1,0,1,0.00037840266773880757,0.00034128191352502887,1920,478000.0,RESIDENTIAL
Brooklyn,1,0,1,0.00037840266773880757,0.00034128191352502887,1920,0.0,RESIDENTIAL
Brooklyn,1,0,1,0.00047300333467350944,0.00033274986568690315,1920,390000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0005084785847740226,0.00044366648758253755,1920,360000.0,RESIDENTIAL
Brooklyn,1,0,1,0.00047300333467350944,0.0002986216743344003,1925,265000.0,RESIDENTIAL
Brooklyn,1,0,1,0.000476314358016224,0.0005385855197816862,1950,0.0,RESIDENTIAL
Brooklyn,1,0,1,0.0007095050020102642,0.000277291554739086,1925,430000.0,RESIDENTIAL
Brooklyn,1,0,1,0.00047300333467350944,0.0003674113100292889,1920,400000.0,RESIDENTIAL
Brooklyn,1,0,1,0.00047300333467350944,0.0003674113100292889,1920,485000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0007095050020102642,0.0004095382962300347,1920,10.0,RESIDENTIAL
Brooklyn,1,0,1,0.0005912541683418868,0.0004031392603514404,1920,0.0,RESIDENTIAL
Brooklyn,1,0,1,0.00047300333467350944,0.0002719590248402574,1910,520000.0,RESIDENTIAL
Brooklyn,1,0,1,0.00047300333467350944,0.0002719590248402574,1910,265000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0005912541683418868,0.0004052722723109718,1930,307000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0003665775843719698,0.0003604790211608118,1930,515000.0,RESIDENTIAL
Brooklyn,1,0,1,0.00046117825130667173,0.0004473992585117176,1945,495000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0005479743632192607,0.00042926865685570043,1950,445000.0,RESIDENTIAL
Brooklyn,1,0,1,0.00018920133386940378,0.00047992769089457186,1940,0.0,RESIDENTIAL
Brooklyn,1,0,1,0.00047300333467350944,0.0004052722723109718,1950,0.0,RESIDENTIAL
Brooklyn,1,0,1,0.00020812146725634415,0.0003479475758985646,1925,430000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0005912541683418868,0.0004841937148136347,1925,0.0,RESIDENTIAL
Brooklyn,1,0,1,0.00047300333467350944,0.0004106048022098004,1925,0.0,RESIDENTIAL
Brooklyn,1,0,1,0.000587233639997162,0.0007372222585130508,1930,0.0,RESIDENTIAL
Brooklyn,1,0,1,0.0005124991131187475,0.0004175370910782775,1955,479500.0,RESIDENTIAL
Brooklyn,1,0,1,0.00047300333467350944,0.00046019733026890616,1930,547000.0,RESIDENTIAL
Brooklyn,1,0,1,0.00047300333467350944,0.000659100695495212,1930,215000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0007095050020102642,0.0008174768334904208,1930,650000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0010406073362817208,0.00035834600920128036,1925,0.0,RESIDENTIAL
Brooklyn,1,0,1,0.0005676040016082114,0.00034128191352502887,1935,519000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0005676040016082114,0.000307153722172526,1935,315889.0,RESIDENTIAL
Brooklyn,1,0,1,0.0005676040016082114,0.00034128191352502887,1925,10.0,RESIDENTIAL
Brooklyn,1,0,1,0.0005676040016082114,0.00034128191352502887,1925,0.0,RESIDENTIAL
Brooklyn,1,0,1,0.0005084785847740226,0.0008068117736927637,1930,590000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0005321287515076982,0.0004612638362486719,1940,0.0,RESIDENTIAL
Brooklyn,1,0,1,0.0004257030012061585,0.000565781422265712,1910,955000.0,RESIDENTIAL
Brooklyn,1,0,1,0.0006385545018092378,0.0005841786504166706,1920,10.0,RESIDENTIAL
Brooklyn,1,0,1,0.00046354326798003927,0.0003951404655031975,1910,425000.0,RESIDENTIAL
Brooklyn,1,0,1,0.00046354326798003927,0.0003951404655031975,1910,460000.0,RESIDENTIAL
Brooklyn,1,0,1,0.00046827330132677436,0.00036474504507987465,1910,0.0,RESIDENTIAL
Brooklyn,1,0,1,0.00047300333467350944,0.00034981396136315464,1920,500000.0,RESIDENTIAL
Brooklyn,1,0,1,0.00046709079299009056,0.0003743435988977661,1920,0.0,RESIDENTIAL
Brooklyn,1,0,1,0.00047300333467350944,0.00044366648758253755,1920,0.0,RESIDENTIAL
